@relation tweet

@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3rd_person numeric
@attribute coord_conjunction numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute upper_case_words numeric
@attribute avg_length_sentences numeric
@attribute avg_length_token numeric
@attribute num_sentences numeric
@attribute class {0,4}

@data
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 3.75, 4.36363636364, 4, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1, 5.66666666667, 4.57142857143, 3, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 3, 5.75, 4.10526315789, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 4.0, 5.66666666667, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 1, 0, 8.0, 3.5, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 13.0, 4.15384615385, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 4.66666666667, 1, 0
2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 15.0, 3.57142857143, 1, 0
0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 15.0, 3.46666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9.0, 3.0, 1, 0
1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 12.5, 3.5652173913, 2, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 11.0, 5.1, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6.0, 4.5, 1, 0
0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 11.0, 4.2, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4.0, 2.25, 1, 0
2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 1, 1, 27.0, 3.44444444444, 1, 0
1, 0, 2, 0, 1, 0, 4, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 8.66666666667, 3.5, 3, 0
2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6.0, 3.6, 2, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 10.5, 4.05263157895, 2, 0
1, 0, 2, 0, 1, 1, 2, 0, 0, 0, 0, 5, 0, 3, 0, 1, 0, 7.0, 3.37931034483, 5, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 1, 1, 0, 4.66666666667, 3.54545454545, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4.0, 4.66666666667, 1, 0
1, 0, 1, 0, 0, 1, 4, 0, 0, 0, 0, 4, 0, 3, 1, 0, 0, 25.0, 3.77272727273, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 9.0, 3.6875, 2, 0
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 11.0, 4.65, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.0, 3.25, 1, 0
1, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 7, 0, 1, 0, 1, 0, 24.0, 3.72727272727, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.0, 2.9, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.0, 6.0, 1, 0
0, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 7, 0, 1, 0, 0, 0, 12.5, 4.52173913043, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 4.5, 5.0, 2, 0
1, 1, 0, 0, 0, 3, 2, 0, 0, 0, 0, 3, 0, 5, 1, 1, 0, 20.0, 3.33333333333, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 2, 1, 0, 0, 0, 0, 10.0, 5.14285714286, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 4.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.0, 5.5, 1, 0
1, 0, 0, 2, 0, 0, 8, 0, 1, 0, 0, 4, 5, 2, 0, 1, 0, 11.5, 4.8125, 2, 0
0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 14.0, 3.91666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 6.0, 5.16666666667, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3.5, 4.8, 2, 0
0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 16.0, 4.0, 1, 0
1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 15.0, 3.84615384615, 1, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 13.0, 3.66666666667, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 2, 0, 0, 0, 1, 21.0, 4.25, 1, 0
2, 2, 1, 2, 3, 0, 2, 0, 2, 0, 0, 4, 0, 0, 0, 1, 0, 28.0, 4.04166666667, 1, 0
0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 13.0, 4.54545454545, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 5.5, 5.55555555556, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 2.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0, 3.42857142857, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 5.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3.0, 3.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.0, 4.09090909091, 1, 0
0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 2, 3, 3, 2, 0, 0, 0, 10.3333333333, 3.96153846154, 3, 0
2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 9.0, 3.13333333333, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 5, 0, 1, 0, 0, 1, 6.0, 4.35714285714, 3, 0
3, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 19.0, 4.05882352941, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 4.5, 4.85714285714, 2, 0
2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 6.0, 3.57142857143, 3, 0
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0, 4.0, 1, 0
0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 7, 1, 1, 1, 0, 0, 24.0, 3.81818181818, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 5.66666666667, 3.27272727273, 3, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 12.0, 3.45454545455, 1, 0
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 12.0, 4.45454545455, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 6.0, 7.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5.0, 5.25, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.0, 2.8, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 9.0, 5.125, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 0, 0, 0, 8.5, 4.13333333333, 2, 0
0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 2, 1, 8.33333333333, 4.80952380952, 3, 0
3, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 4, 1, 0, 0, 0, 0, 20.0, 4.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 7.0, 2.6, 1, 0
2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 8.66666666667, 4.1, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 9.0, 4.14285714286, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 5.0, 4.125, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 13.0, 3.91666666667, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 10.0, 3.77777777778, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 11.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 10.0, 3.875, 1, 0
1, 0, 0, 1, 2, 0, 4, 0, 0, 0, 2, 6, 0, 3, 0, 0, 0, 11.5, 3.70588235294, 2, 0
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8.5, 3.46666666667, 2, 0
2, 0, 0, 1, 0, 3, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 19.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 11.0, 4.3, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 7.0, 2.83333333333, 1, 0
1, 0, 0, 1, 0, 0, 2, 0, 0, 2, 1, 4, 1, 0, 0, 0, 0, 16.0, 4.30769230769, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 6.0, 6.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 13.0, 3.53846153846, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4.0, 4.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 9.0, 4.71428571429, 1, 0
1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 17.0, 4.70588235294, 1, 0
1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 6, 1, 1, 0, 0, 1, 12.0, 3.95, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 4, 0, 2, 0, 0, 0, 16.0, 4.15384615385, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4.0, 8.0, 1, 0
1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1, 0, 0, 6.25, 3.57142857143, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 3.0, 3.66666666667, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 0, 4.5, 6.28571428571, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 8.0, 5.28571428571, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 4.16666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 8.0, 6.8, 1, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 4, 7.5, 3.30769230769, 2, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 18.0, 3.73333333333, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 1, 0, 0, 1, 17.0, 5.26666666667, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 1, 0, 0, 14.0, 4.42857142857, 1, 0
0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 12.0, 4.5, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.0, 3.4, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2.0, 7.5, 1, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 4.42857142857, 1, 0
1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 7, 0, 3, 1, 0, 0, 8.33333333333, 4.14285714286, 3, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 7.0, 2.66666666667, 1, 0
1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 23.0, 4.19047619048, 1, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 10.0, 4.4, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 9.0, 3.625, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 5.0, 5.75, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.0, 2.5, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 11.0, 4.45454545455, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 6.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 6.0, 4.25, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 1, 0, 11.0, 5.44444444444, 1, 0
2, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 26.0, 4.4, 1, 0
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6.0, 3.5, 1, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 3.16666666667, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 8.0, 4.33333333333, 1, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 11.0, 5.6, 1, 0
0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 3.66666666667, 1, 0
0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 0, 0, 0, 10.5, 4.63157894737, 2, 0
2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6.25, 3.33333333333, 4, 0
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 4.4, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 7, 1, 0, 1, 0, 1, 22.0, 5.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 8.5, 1, 0
2, 0, 1, 2, 1, 1, 2, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 12.0, 3.05263157895, 2, 0
3, 1, 0, 0, 4, 0, 4, 0, 0, 0, 0, 8, 2, 3, 0, 2, 0, 16.5, 3.57142857143, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 10.0, 3.88888888889, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.0, 4.6, 1, 0
1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 11.0, 4.33333333333, 1, 0
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 3, 0, 1, 1, 6.25, 3.52380952381, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 8.0, 3.71428571429, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.0, 2.8, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 10.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6.0, 3.6, 1, 0
1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 1, 3, 1, 0, 1, 8.5, 3.5, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 11.0, 2.44444444444, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 6.5, 3.90909090909, 2, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 12.0, 3.8, 1, 0
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 1, 7.5, 4.0, 2, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8.0, 2.16666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 17.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 9.0, 4.375, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 12.0, 3.83333333333, 1, 0
1, 1, 0, 1, 0, 0, 4, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 27.0, 4.12, 1, 0
