@relation tweet

@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3rd_person numeric
@attribute coord_conjunction numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute upper_case_words numeric
@attribute avg_length_sentences numeric
@attribute avg_length_token numeric
@attribute num_sentences numeric
@attribute class {0,4}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4.0, 5.5, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 6.0, 5.0, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 12.0, 3.9, 1, 0
2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 1, 9, 0, 0, 0, 1, 0, 6.75, 3.36363636364, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 5.0, 3.75, 2, 0
3, 0, 1, 2, 0, 0, 4, 0, 0, 0, 0, 4, 0, 3, 0, 0, 1, 30.0, 3.37037037037, 1, 0
0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 2, 8, 1, 1, 0, 0, 1, 5.5, 3.88235294118, 4, 0
1, 0, 1, 2, 1, 0, 2, 0, 0, 0, 1, 9, 1, 1, 0, 0, 1, 13.5, 4.47826086957, 2, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 6.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 4.25, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9.0, 4.14285714286, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 5.0, 6.25, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 5.0, 3.75, 1, 0
0, 0, 2, 3, 0, 0, 4, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 19.0, 4.23529411765, 1, 0
1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.0, 3.69230769231, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 3, 0, 0, 0, 7.5, 4.08333333333, 2, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 5.2, 3.35, 5, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 12.0, 4.5, 1, 0
2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 2, 10.5, 4.21052631579, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 5.5, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 8.0, 3.35714285714, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 9.0, 4.75, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 7.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 8.0, 3.625, 1, 0
1, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 6, 0, 6, 0, 1, 1, 22.0, 4.5, 1, 0
1, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.0, 3.8, 1, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 8.0, 4.38461538462, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7.0, 3.2, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10.0, 2.7, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 10.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 5.0, 3.0, 2, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 12.0, 4.83333333333, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 12.0, 4.90909090909, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 4.0, 6.0, 1, 0
0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 10.0, 2.77777777778, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 6, 2, 4, 0, 0, 0, 6.75, 3.55, 4, 0
0, 2, 0, 0, 2, 1, 2, 0, 0, 0, 1, 5, 0, 3, 1, 0, 5, 29.0, 3.92592592593, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 8.0, 5.14285714286, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 9.0, 3.35714285714, 2, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 11.0, 3.09090909091, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 12.0, 3.63636363636, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 0, 16.0, 4.19047619048, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9.0, 4.22222222222, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 7.0, 5.83333333333, 1, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 11.0, 3.77777777778, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 8.0, 4.71428571429, 1, 0
0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 7, 5, 0, 1, 0, 0, 0, 3.42857142857, 4.82352941176, 7, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 7.33333333333, 3.63157894737, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 1.0, 1, 0
0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 21.0, 3.1, 1, 0
0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.0, 5.77777777778, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 1, 0, 2, 12.5, 3.34782608696, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 8.0, 3.85714285714, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 4.5, 4.71428571429, 2, 0
1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 3, 12.0, 3.59090909091, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 5.0, 3.86666666667, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 8.0, 5.14285714286, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 1, 0, 0, 1, 6.66666666667, 4.82352941176, 3, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 8.0, 3.57142857143, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 13.0, 4.0, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 0, 0, 13.0, 5.25, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 4.5, 5.42857142857, 2, 0
0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 10.0, 4.11111111111, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 9.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 16.0, 4.61538461538, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 16.0, 3.33333333333, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 15.0, 3.23076923077, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 0, 0, 7.0, 3.44444444444, 3, 0
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 21.0, 4.4, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4.0, 5.0, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 7.0, 4.28571428571, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 6.0, 7.4, 1, 0
2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 9.0, 3.4375, 2, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 8.0, 3.57142857143, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1, 0, 0, 15.0, 5.21428571429, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 4.25, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 6.0, 3.8, 2, 0
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 1, 0, 0, 7.5, 3.30769230769, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 4.0, 4.33333333333, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 5.66666666667, 3.35714285714, 3, 0
0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 9.5, 4.05882352941, 2, 0
0, 1, 0, 0, 1, 0, 4, 0, 0, 0, 0, 7, 3, 0, 1, 0, 0, 13.0, 3.77272727273, 2, 0
3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 2, 0, 1, 26, 29.0, 3.44827586207, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5.0, 5.5, 1, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 9.66666666667, 3.88, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 11.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.0, 3.25, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 20.0, 5.58823529412, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 4.5, 1, 0
0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 17.0, 4.5625, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 7.0, 4.8, 2, 0
1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 20.0, 2.89473684211, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6.0, 3.66666666667, 3, 0
2, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7.5, 3.92, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 3.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 13.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 7.0, 6.0, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 2, 0, 0, 0, 4.33333333333, 4.9, 3, 0
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 12.0, 4.77777777778, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 5, 5.66666666667, 3.14285714286, 3, 0
0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 17.0, 3.375, 1, 0
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5.0, 4.2, 1, 0
1, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 10, 1, 1, 1, 0, 5, 7.0, 5.21428571429, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 14.0, 3.71428571429, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.0, 4.22222222222, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 1, 16.0, 2.93333333333, 1, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.0, 4.5, 1, 0
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 1, 10.5, 4.11111111111, 2, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 1, 0, 15.0, 4.33333333333, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 10.0, 4.1, 1, 0
0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 12.0, 4.28571428571, 2, 0
4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 13.0, 2.95833333333, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 2, 0, 17.0, 3.47058823529, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 14.0, 5.07142857143, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 6.0, 5.83333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5.0, 3.0, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0, 3.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 1, 13.0, 4.58333333333, 1, 0
3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 8, 0, 3, 0, 0, 1, 24.0, 3.82608695652, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 0, 0, 9.5, 3.58823529412, 2, 0
1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 14.0, 4.38461538462, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 3.5, 4.0, 2, 0
1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 10.0, 3.94444444444, 2, 0
3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 7.0, 3.6, 2, 0
2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 8, 0, 1, 0, 0, 0, 11.5, 3.94736842105, 2, 0
3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 8.33333333333, 2.72727272727, 3, 0
3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 1, 0, 0, 6.6, 3.28571428571, 5, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 14.0, 4.57142857143, 1, 0
1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 7.5, 4.33333333333, 2, 0
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 1, 3, 18.0, 2.82352941176, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 2.66666666667, 1, 0
0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 6.0, 3.75, 4, 0
0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.0, 4.14285714286, 1, 0
1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10.0, 3.625, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7.0, 3.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 12.0, 4.36363636364, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 6, 7.0, 4.0, 1, 0
1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 7, 0, 1, 1, 0, 0, 20.0, 3.77777777778, 1, 0
1, 0, 1, 1, 0, 3, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 8.5, 3.41379310345, 4, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 1, 3, 0, 1, 0, 7.66666666667, 3.89473684211, 3, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 2.8, 1, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9.0, 4.125, 1, 0
1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 13.0, 3.90909090909, 1, 0
3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 15.5, 3.5, 2, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 1, 1, 5.75, 3.58823529412, 4, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 10.0, 3.44444444444, 1, 0
0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 8.0, 3.25, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 7.0, 1, 0
1, 0, 0, 2, 3, 0, 4, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 12.5, 4.0, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 4.2, 1, 0
1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 9, 0, 2, 0, 0, 1, 8.33333333333, 4.14285714286, 3, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 7.5, 4.61538461538, 2, 0
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 24.0, 3.52380952381, 1, 0
1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 21.0, 3.73684210526, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8.0, 4.28571428571, 1, 0
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1, 17.0, 3.4, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 0, 0, 0, 13.0, 5.2, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5.0, 3.8, 1, 0
1, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 23.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 9, 0, 1, 0, 0, 0, 20.0, 4.38888888889, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 6.5, 4.5, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7.0, 4.16666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7.0, 3.25, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 7.5, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 4.5, 1, 0
1, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 4, 0, 3, 0, 1, 0, 17.0, 3.86666666667, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 12.0, 4.2, 1, 0
2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 15.0, 2.86666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 12.0, 3.90909090909, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 11.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5.0, 4.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 6.5, 4.05, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2.0, 3.0, 1, 0
