@relation tweet

@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3rd_person numeric
@attribute coord_conjunction numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute upper_case_words numeric
@attribute avg_length_sentences numeric
@attribute avg_length_token numeric
@attribute num_sentences numeric
@attribute class {0,4}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 4.0, 4.4, 2, 0
3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 11.0, 4.26315789474, 2, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 5, 1, 0, 0, 0, 0, 23.0, 4.33333333333, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 11.0, 4.2, 2, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 14.0, 3.71428571429, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 4.0, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 12.0, 3.63636363636, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 1, 0, 1, 1, 13.0, 4.04166666667, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 16.0, 3.92307692308, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 0, 0, 0, 15.0, 3.64285714286, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 3.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 1, 17.0, 3.58823529412, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3.0, 5.5, 1, 0
1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 0, 0, 1, 0, 1, 7.0, 4.47058823529, 3, 0
0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 15.0, 3.38461538462, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 17.0, 4.0, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 4.25, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8.0, 3.0, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.0, 5.0, 1, 0
0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.0, 3.14285714286, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 16.0, 4.6, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 5.0, 3.75, 1, 0
4, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 9, 0, 3, 0, 0, 0, 7.75, 3.23076923077, 4, 0
0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 12.0, 3.8, 1, 0
1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 2, 0, 0, 1, 7.0, 3.88235294118, 3, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 10.0, 2.88888888889, 1, 0
0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 22.0, 3.72727272727, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 6.5, 3.72727272727, 2, 0
0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 14.0, 5.36363636364, 1, 0
0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 12.0, 5.28571428571, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 3, 5.0, 5.5, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10.0, 3.9, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 6.0, 4.6, 1, 0
0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 6, 2, 2, 0, 0, 0, 21.0, 4.35294117647, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 16.0, 3.86666666667, 1, 0
1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 9.5, 3.8125, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0, 3.33333333333, 1, 0
2, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 18.0, 3.26666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10.0, 3.2, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 14.0, 4.23076923077, 1, 0
2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 9.0, 3.93333333333, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 5.66666666667, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 9.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 6.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 14.0, 4.07142857143, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 4.0, 5.0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.5, 4.8, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 7.0, 3.71428571429, 1, 0
0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 13.0, 4.75, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 1, 14.0, 3.78571428571, 1, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8.0, 4.875, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9.0, 3.11111111111, 1, 0
2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 11.0, 3.0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 6, 0, 3, 0, 7.0, 3.25, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3.5, 5.0, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10.0, 4.0, 1, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1, 8.5, 3.53846153846, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 3.2, 1, 0
0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 15.0, 3.42857142857, 1, 0
1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 1, 5.0, 3.7, 3, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 12.0, 3.2, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 5.6, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6.0, 3.4, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 7.0, 3.4, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 9.0, 3.75, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 4.0, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 3, 1, 0, 0, 23.0, 4.04545454545, 1, 0
1, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0, 27.0, 4.36, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 4.0, 2, 0
1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 1, 0, 0, 17.0, 3.23333333333, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 7.0, 4.66666666667, 1, 0
2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 2, 13.0, 3.08333333333, 1, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 10.0, 4.5, 1, 0
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10.0, 4.44444444444, 1, 0
2, 1, 0, 0, 1, 0, 4, 0, 1, 0, 1, 6, 0, 3, 1, 1, 0, 14.0, 3.58333333333, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9.0, 4.0, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 6.33333333333, 3.0, 3, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 5, 0, 1, 0, 12.0, 4.04545454545, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 3.4, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 17.0, 3.75, 1, 0
1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 7, 1, 3, 0, 0, 0, 4.8, 4.68421052632, 5, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 12.5, 3.21052631579, 2, 0
2, 0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 18.0, 3.58823529412, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 11.0, 6.7, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 5.0, 4.5, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 4.33333333333, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8.0, 3.875, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6, 0, 6, 1, 0, 0, 13.5, 3.28571428571, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 7.0, 5.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 9.0, 2.46153846154, 2, 0
0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 8.0, 4.16666666667, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 4.83333333333, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 3.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 3.0, 6.0, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 0, 0, 6.6, 2.88461538462, 5, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 9.0, 3.0625, 2, 0
2, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 8.0, 3.90909090909, 2, 0
3, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 27.0, 3.64, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9.0, 2.625, 1, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 4, 1, 1, 0, 15.0, 3.34615384615, 2, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 13.0, 4.6, 1, 0
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 11.0, 5.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 4.6, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 21.0, 4.38095238095, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 0, 0, 17.0, 4.125, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8.0, 4.75, 1, 0
0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 3.16666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 9, 6.0, 3.9, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 3.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 3.0, 8.0, 2, 0
0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 16.0, 3.85714285714, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6.0, 3.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 6.5, 3.81818181818, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 10.0, 3.41176470588, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 10.0, 3.375, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 4.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 5.28571428571, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 3.8, 1, 0
2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 6.5, 3.09090909091, 2, 0
2, 1, 3, 1, 1, 0, 4, 0, 0, 0, 0, 3, 0, 4, 0, 2, 0, 10.0, 3.8, 3, 0
1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 15.0, 3.58333333333, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7.0, 3.83333333333, 1, 0
1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 1, 0, 1, 0, 26.0, 4.08, 1, 0
1, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 12, 0, 4, 0, 2, 1, 5.0, 4.36363636364, 6, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 13.0, 3.92307692308, 1, 0
4, 0, 2, 1, 0, 1, 4, 0, 0, 0, 0, 6, 0, 3, 0, 0, 1, 31.0, 3.55555555556, 1, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 5.66666666667, 1, 0
3, 0, 0, 1, 0, 1, 6, 0, 0, 0, 0, 3, 4, 3, 0, 1, 1, 29.0, 3.92, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 12.0, 4.63636363636, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8.0, 3.375, 1, 0
2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 1, 0, 8.0, 3.10526315789, 3, 0
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 1, 0, 0, 12.0, 3.36363636364, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 6.0, 6.2, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7.0, 4.57142857143, 1, 0
1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 18.0, 3.6875, 1, 0
2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 18.0, 3.05882352941, 1, 0
1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 19.0, 3.70588235294, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 4.25, 1, 0
3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 2, 0, 0, 28.0, 3.55555555556, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 18.0, 4.3125, 1, 0
0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 10, 0, 2, 0, 0, 2, 15.5, 3.74074074074, 2, 0
1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 21.0, 3.52380952381, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10.0, 3.5, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 2, 0, 0, 0, 12.0, 3.54545454545, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10.0, 4.0, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 13.0, 4.16666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 4.33333333333, 5.2, 3, 0
1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 6, 1, 2, 0, 0, 0, 10.3333333333, 4.24, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8.66666666667, 4.34782608696, 3, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 13.0, 4.18181818182, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.0, 3.5, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 12.0, 3.36363636364, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 9.0, 4.125, 1, 0
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 18.0, 5.21428571429, 1, 0
