@relation tweet

@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3rd_person numeric
@attribute coord_conjunction numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute upper_case_words numeric
@attribute avg_length_sentences numeric
@attribute avg_length_token numeric
@attribute num_sentences numeric
@attribute class {0,4}

@data
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 5, 1, 6, 0, 1, 1, 9.66666666667, 3.91666666667, 3, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8.0, 5.71428571429, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 12.0, 4.90909090909, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 8.0, 4.57142857143, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 2.6, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 15.0, 3.93333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 4.66666666667, 4.09090909091, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 8.0, 3.0, 1, 0
1, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 5.33333333333, 3.81818181818, 3, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 6.0, 6.0, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 13.0, 3.16666666667, 1, 0
2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 4, 1, 3, 1, 0, 4, 25.0, 3.65384615385, 1, 0
0, 1, 0, 0, 1, 0, 6, 0, 0, 0, 2, 4, 0, 1, 0, 1, 0, 8.0, 3.72727272727, 2, 0
2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 19.0, 3.58823529412, 1, 0
3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 11.5, 4.04761904762, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0, 3.4, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 16.0, 4.57142857143, 1, 0
1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 9.0, 2.92857142857, 2, 0
1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 23.0, 3.4347826087, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 7.33333333333, 4.21052631579, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 10.0, 4.6, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7.0, 4.33333333333, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 6.0, 6.83333333333, 1, 0
1, 1, 0, 1, 2, 2, 4, 0, 0, 0, 0, 12, 0, 1, 0, 1, 0, 8.5, 3.33333333333, 4, 0
1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 8.0, 3.71428571429, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 6.0, 5.2, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 10.0, 3.66666666667, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9.0, 2.75, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7.0, 3.0, 1, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 6.66666666667, 3.93333333333, 3, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 17.0, 4.82352941176, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 8.0, 3.0, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 7.0, 3.71428571429, 1, 0
0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 12.0, 3.18181818182, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 5.0, 4.8, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 19.0, 4.31578947368, 1, 0
3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 13.5, 3.8, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 7.5, 4.07692307692, 2, 0
0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10.0, 3.55555555556, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 10.5, 1, 0
2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 2, 2, 1, 1, 0, 12.5, 3.81818181818, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 9.0, 3.625, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 3.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.0, 9.0, 1, 0
3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9.0, 4.21428571429, 2, 0
0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 15.0, 3.64285714286, 1, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7.0, 3.75, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 6.0, 6.83333333333, 1, 0
0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 18.0, 4.35294117647, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 3, 0, 0, 0, 12.5, 4.0, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 5.0, 3.625, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6.0, 4.16666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4.0, 3.0, 1, 0
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 2, 1, 0, 0, 15.0, 3.81481481481, 2, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 3.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 3.875, 1, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 5.66666666667, 3.23076923077, 3, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 0, 7.0, 4.38888888889, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 4.66666666667, 1, 0
0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 17.0, 3.75, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 6.5, 4.36363636364, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3.0, 3.5, 1, 0
1, 0, 2, 1, 2, 3, 4, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 13.5, 4.52173913043, 2, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5.0, 5.25, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 1, 11.0, 5.77777777778, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 2.33333333333, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 6.0, 3.8, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 4.0, 4.625, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 6.5, 3.81818181818, 2, 0
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 1, 4.33333333333, 3.72727272727, 3, 0
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 21.0, 4.36842105263, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6.0, 4.83333333333, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 6, 0, 2, 1, 1, 0, 8.0, 4.23076923077, 2, 0
1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16.0, 3.73333333333, 1, 0
1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 13.0, 5.33333333333, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 2, 8.5, 4.13333333333, 2, 0
3, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 7, 0, 2, 0, 0, 0, 9.66666666667, 4.0, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.0, 3.75, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0, 2.85714285714, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2.5, 5.0, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 13.0, 3.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 10.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 11.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 6.5, 4.63636363636, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 0, 5.66666666667, 3.64285714286, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 1, 0, 8.5, 3.46666666667, 2, 0
0, 0, 3, 0, 1, 1, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 23.0, 3.22727272727, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 7.0, 3.0, 1, 0
1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 6, 0, 1, 1, 0, 1, 6.66666666667, 4.0, 3, 0
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 17.0, 3.35294117647, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 15.0, 4.21428571429, 1, 0
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 8.0, 4.57142857143, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8.5, 4.21428571429, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 14.0, 3.71428571429, 1, 0
0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 15.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 6.5, 4.09090909091, 2, 0
0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 7, 0, 1, 0, 0, 0, 18.0, 4.73333333333, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 4.2, 1, 0
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 14.0, 3.84615384615, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0, 6.5, 3.81818181818, 2, 0
1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 11.0, 3.77777777778, 2, 0
0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 3, 0, 1, 3, 13.0, 4.63636363636, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 5.85714285714, 1, 0
0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 12.0, 3.91666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 5.5, 4.375, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 8.0, 5.625, 1, 0
0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 11.0, 4.77777777778, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6.0, 3.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 9.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 7.0, 3.85714285714, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 0, 0, 1, 3.5, 4.4, 4, 0
0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 14, 0, 1, 0, 1, 0, 25.0, 5.625, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 1, 0, 4.66666666667, 3.9, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6.0, 3.4, 1, 0
1, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 7.0, 3.09090909091, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.0, 3.125, 1, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 4.75, 1, 0
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 1, 1, 14.0, 3.96153846154, 2, 0
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 5, 1, 2, 0, 0, 0, 9.66666666667, 4.2, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 9.0, 2.71428571429, 1, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 8, 0, 1, 0, 1, 0, 11.5, 3.77777777778, 2, 0
0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 2, 0, 10.3333333333, 3.57142857143, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 12.0, 4.1, 1, 0
0, 0, 0, 0, 1, 3, 2, 0, 0, 0, 1, 1, 3, 0, 1, 0, 0, 12.0, 4.2, 1, 0
0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 2, 0, 1, 2, 20.0, 4.65, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.0, 4.57142857143, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 9.0, 4.28571428571, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 1, 14.0, 3.58333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 4.0, 4.33333333333, 2, 0
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.0, 3.33333333333, 1, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 13.0, 4.84615384615, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 5.0, 6.75, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 9.5, 4.35294117647, 2, 0
1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 7.0, 7.25, 1, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 11.0, 3.4, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5.0, 4.0, 1, 0
1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6.66666666667, 4.0625, 3, 0
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 4, 1, 0, 0, 8.0, 3.83333333333, 3, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 13.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 11.0, 4.1, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 5.0, 3.33333333333, 1, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 1, 0, 1, 23.0, 3.68181818182, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2.0, 4.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 6.5, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 14.0, 4.08333333333, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4.0, 3.25, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 16.0, 3.05882352941, 1, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 20.0, 4.0, 1, 0
2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 5.33333333333, 4.41666666667, 3, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 10.0, 3.88888888889, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6.5, 3.625, 2, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 10.5, 3.82352941176, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 9.0, 3.5, 1, 0
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 5, 1, 1, 0, 1, 0, 7.5, 4.41666666667, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 4.5, 3.71428571429, 2, 0
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 6.33333333333, 4.3125, 3, 0
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9.0, 4.0, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 11.0, 4.3, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 8.0, 3.16666666667, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 13.0, 2.75, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.0, 3.57142857143, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 3.0, 4.75, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 7.0, 4.5, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10.0, 4.33333333333, 1, 0
1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16.0, 3.8125, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.0, 3.75, 1, 0
2, 0, 1, 2, 0, 0, 4, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 23.0, 3.90476190476, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 10.0, 5.22222222222, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 9.0, 5.66666666667, 1, 0
2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 0, 0, 14.5, 3.77777777778, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.0, 3.33333333333, 1, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 5.5, 3.625, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 11.0, 4.8, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 6, 2, 3, 2, 0, 0, 28.0, 4.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 14.0, 6.14285714286, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.5, 6.0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 6.0, 3.5, 1, 0
1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 12.0, 3.27272727273, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 8.0, 2.78571428571, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 6.0, 3.0, 1, 0
0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 5, 0, 5, 2, 1, 0, 13.0, 3.31818181818, 2, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8.0, 4.75, 1, 0
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 24.0, 3.61904761905, 1, 0
