@relation tweet

@attribute 1st_person numeric
@attribute 2nd_person numeric
@attribute 3rd_person numeric
@attribute coord_conjunction numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute upper_case_words numeric
@attribute avg_length_sentences numeric
@attribute avg_length_token numeric
@attribute num_sentences numeric
@attribute class {0,4}

@data
1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 11.0, 3.89473684211, 2, 0
0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 4.25, 1, 0
1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 9.5, 4.375, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10.0, 3.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 2.5, 5.66666666667, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0, 4.75, 1, 0
2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 8.0, 3.85714285714, 2, 0
0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 23.0, 3.71428571429, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 4.0, 3.0, 1, 0
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 12.0, 3.75, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3.0, 4.5, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 2, 15.0, 3.92857142857, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 13.0, 3.92307692308, 1, 0
0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16.0, 3.93333333333, 1, 0
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5.5, 3.33333333333, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 5.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3.0, 1.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 8.0, 3.78571428571, 2, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 7.0, 3.14285714286, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 16.0, 3.85714285714, 1, 0
0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.0, 4.25, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 1, 0, 6.75, 4.08695652174, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7.0, 3.71428571429, 1, 0
3, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 21.0, 3.85, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 19.0, 4.16666666667, 1, 0
1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 8.33333333333, 4.19047619048, 3, 0
2, 0, 0, 1, 0, 0, 4, 0, 0, 0, 2, 7, 1, 1, 0, 0, 0, 8.0, 4.26315789474, 3, 0
1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 1, 18.0, 3.76470588235, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 0, 2, 0, 0, 0, 20.0, 3.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0, 3.5, 1, 0
2, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 2, 3, 1, 0, 0, 0, 13.0, 4.27272727273, 1, 0
1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 12.0, 4.6, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0, 5.0, 1, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 10.0, 5.1, 1, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 13.0, 3.66666666667, 1, 0
2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 21.0, 3.25, 1, 0
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 5.66666666667, 3.21428571429, 3, 0
1, 1, 0, 1, 0, 0, 8, 1, 0, 0, 0, 8, 0, 1, 2, 1, 0, 35.0, 3.20689655172, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5.0, 5.25, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.0, 4.57142857143, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9.0, 5.16666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 4.33333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 8.0, 4.16666666667, 1, 0
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 16.0, 4.2, 1, 0
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 2, 1, 0, 1, 21.0, 4.17647058824, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 4.4, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 4.0, 1, 0
2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2, 0, 1, 0, 0, 12.5, 3.36363636364, 2, 0
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 3.0, 10.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2.0, 7.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 12.0, 4.33333333333, 1, 0
3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 6.0, 5.0, 4, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 0, 8.0, 4.0, 2, 0
2, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 23.0, 4.1, 1, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 4, 0, 0, 0, 9.5, 4.11764705882, 2, 0
0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 13.0, 4.38461538462, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 9.0, 4.5, 1, 0
2, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0, 3, 2, 1, 0, 0, 1, 7.5, 3.68, 4, 0
2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 10.0, 4.44444444444, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 0, 11.5, 4.28571428571, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 12.0, 3.45454545455, 1, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 8.0, 4.33333333333, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 4.6, 1, 0
1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 19.0, 4.64705882353, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 9.0, 3.55555555556, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 3.33333333333, 5.71428571429, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 4.5, 3.42857142857, 4, 0
0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 7.0, 3.94117647059, 3, 0
0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 5.75, 4.05263157895, 4, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 8.5, 4.4, 2, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6.0, 3.33333333333, 1, 0
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 13.0, 3.72727272727, 1, 0
1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 1, 0, 0, 1, 21.0, 3.10526315789, 1, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 7.0, 5.16666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 3.0, 6.66666666667, 2, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 17.0, 3.75, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 3.4, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 4.6, 1, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8.0, 3.25, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5.5, 4.77777777778, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.0, 3.2, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 3.0, 5.75, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 6.0, 5.4, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 0, 1, 0, 6.33333333333, 5.3125, 3, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 0, 0, 24.0, 3.85714285714, 1, 0
1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 0, 0, 0, 6.0, 4.4, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3.5, 5.4, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 4.0, 5.22222222222, 3, 0
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 4.0, 5.4, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 16.0, 4.3125, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5.0, 5.0, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 8.0, 5.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 7.0, 1, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 7.0, 3.83333333333, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 4.75, 1, 0
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 12.0, 3.83333333333, 1, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 4.0, 6.13333333333, 5, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 2, 1, 0, 0, 0, 12.0, 3.95454545455, 2, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0, 5.75, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 8.0, 5.2, 1, 0
0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 6, 0, 1, 1, 0, 0, 15.0, 4.76923076923, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.0, 5.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 7.0, 1, 0
4, 1, 0, 1, 0, 0, 4, 0, 0, 0, 0, 8, 1, 1, 0, 1, 2, 14.0, 4.0, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 1, 0, 0, 0, 8.66666666667, 4.39130434783, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8.0, 4.125, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 5.5, 3.88888888889, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 5.0, 3.75, 2, 0
1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 0, 10.5, 4.15789473684, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5.0, 4.0, 1, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 10.0, 4.77777777778, 1, 0
0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 9.0, 4.85714285714, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 6.66666666667, 3.47058823529, 3, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 12.0, 3.54545454545, 1, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 4.33333333333, 3.8, 3, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 3, 3.33333333333, 3.5, 3, 0
0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 9.0, 5.42857142857, 1, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 7, 0, 1, 0, 1, 1, 10.0, 3.47058823529, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 7, 8.0, 4.28571428571, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 3.0, 4.75, 2, 0
2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9.0, 3.2, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 17.0, 3.4375, 1, 0
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 6.5, 3.54545454545, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6.0, 3.4, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.0, 3.6, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.0, 6.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 7.0, 4.5, 1, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 2, 24.0, 3.75, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 1, 5, 0, 0, 0, 5.16666666667, 4.04, 6, 0
0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 14.5, 3.88888888889, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 2.5, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.0, 4.0, 1, 0
4, 0, 2, 2, 1, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 26.0, 3.66666666667, 1, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 10.0, 3.66666666667, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 10.0, 3.5, 1, 0
1, 2, 1, 2, 4, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 20.0, 3.11111111111, 1, 0
4, 0, 0, 3, 2, 0, 8, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 29.0, 3.92, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 5, 0, 3, 0, 2, 2, 18.0, 3.2, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 5.0, 4.0, 2, 0
1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 13.0, 4.07692307692, 1, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 5.33333333333, 4.0, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.0, 6.0, 1, 0
0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 4, 8, 0, 1, 1, 0, 0, 7.25, 3.86956521739, 4, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 1, 0, 12.5, 3.39130434783, 2, 0
3, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 1, 1, 0, 1, 0, 14.0, 3.19230769231, 2, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 1, 11.0, 3.4, 1, 0
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 18.0, 2.66666666667, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3.0, 3.5, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 2.66666666667, 7.4, 3, 0
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8.0, 4.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 11.0, 5.11111111111, 1, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 12.5, 4.18181818182, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 7.0, 3.58333333333, 2, 0
0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 14.0, 3.0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 5.0, 4.125, 2, 0
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 12.0, 4.72727272727, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 5.33333333333, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 2, 2, 0, 2, 0, 5.25, 3.5625, 4, 0
0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 7.0, 5.5, 2, 0
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 24.0, 3.86363636364, 1, 0
0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 12.0, 4.09090909091, 1, 0
1, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 4, 0, 4, 2, 1, 1, 5.0, 6.42857142857, 4, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 5.0, 3.0, 1, 0
1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 14, 1, 0, 0, 0, 2, 7.5, 4.19047619048, 4, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5.0, 4.0, 1, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7.0, 5.66666666667, 1, 0
3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 5, 7.33333333333, 3.05555555556, 3, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 23.0, 3.52173913043, 1, 0
1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 11.0, 2.9, 1, 0
1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 3, 0, 14.0, 3.07142857143, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4.0, 5.0, 1, 0
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 6.0, 4.875, 2, 0
0, 3, 0, 1, 3, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 17.0, 4.23529411765, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 7.0, 5.0, 1, 0
1, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 3, 0, 3, 0, 0, 0, 15.0, 3.62962962963, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 4.66666666667, 4.5, 6, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 9.0, 3.57142857143, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6.0, 4.6, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 3.0, 5.75, 2, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 6.5, 3.81818181818, 2, 0
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 12.0, 3.90909090909, 1, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 0, 25.0, 4.21739130435, 1, 0
0, 0, 1, 2, 4, 0, 2, 0, 0, 0, 0, 5, 1, 2, 0, 0, 1, 29.0, 3.96296296296, 1, 0
3, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 23.0, 3.72222222222, 1, 0
